,Call type,Sequence ID,User name,Call from,Call to,Account name,Contact person name,Dial begin time,Call begin time,Call end time,Ringing time,Call duration,Call memo,Overall,Number of silences,Number of overlaps,Talk:Listen,Fundamental frequency (Operator),Fundamental frequency (Customer),Intonation strength (Operator),Intonation strength (Customer),Speech rate (Operator),Speech rate (Customer),Speech rate (Operator - Relative),Speech rate (Customer - Relative),Number of Rallies,Keywords (Operator),Keywords (Customer)
67,Outbound call,0f741a3d-67fa-4ffd-aa05-8d4ad205d5c4,User 01,021-3026-5452,(031) 3973400,RS Grha Husada Gresik,-,2025-04-10T02:34:15.163286+00:00,2025-04-10T02:34:21.127401+00:00,2025-04-10T02:35:46.927715+00:00,00:00:06,00:01:25,disarankan untuk hubungi no yang satunya lagi,40.9,0,1,41.75 %,102.16,234.79,17.41,14.36,13.24,10.46,26.49 %,-20.94 %,11,,
68,Outbound call,efa1b419-b834-4c66-84e0-1d9144dac857,User 01,021-3026-5452,(031) 3978658,RS Petrokimia Gresik,Iyan/ IT,2025-04-10T02:40:17.380716+00:00,2025-04-10T02:40:22.661394+00:00,2025-04-10T02:43:35.237591+00:00,00:00:05,00:03:13,diinfo sudah gunakan Privy.id,27.6,4,0,49.75 %,105.94,197.1,20.95,17.9,13.31,9.53,39.63 %,-28.38 %,37,,
69,Outbound call (Missed),4260fc47-7eba-44fd-896c-a46544a6f193,User 01,021-3026-5452,(031) 8832354,RS Umum Assakinah Medika,-,2025-04-10T04:30:55.666196+00:00,-,2025-04-10T04:31:37.344232+00:00,00:00:42,00:00:00,Tidak Diangkat / No Answer,-,,,-,-,-,-,-,-,-,-,-,,,
70,Outbound call,2581c116-9179-4d33-bf50-4a4deac24581,User 01,021-3026-5452,(0321) 495093,RS Kristen Mojowarno,-,2025-04-10T04:39:36.980019+00:00,2025-04-10T04:39:42.440244+00:00,2025-04-10T04:40:28.327757+00:00,00:00:06,00:00:46,sudah tekan nol namun tidak diangkat2,42.0,0,0,31.72 %,96.83,196.89,6.6,18.52,3.73,12.6,-70.42 %,238.03 %,2,,
71,Outbound call,7cf7c21c-3815-4ac2-b563-633c482ff4c2,User 01,021-3026-5452,(031) 8295922,RS. Bhakti Rahayu,-,2025-04-10T04:42:27.457723+00:00,2025-04-10T04:42:35.871612+00:00,2025-04-10T04:43:26.728738+00:00,00:00:08,00:00:51,diinfo tidak ada no ext ke it dan sudah tinggal kan no,0.0,0,3,24.93 %,107.88,257.5,19.83,16.37,13.8,8.78,57.22 %,-36.40 %,1,,
72,Outbound call (Missed),3eec5535-be52-46a4-903e-7da9662b2829,User 01,021-3026-5452,(0355) 532760,RS Umum Muhammadiyah Bandung,-,2025-04-10T04:45:07.497628+00:00,-,2025-04-10T04:45:54.091010+00:00,00:00:47,00:00:00,Tidak Diangkat / No Answer,-,,,-,-,-,-,-,-,-,-,-,,,
73,Outbound call (Missed),f030ab01-57f2-45cf-b031-66ef3d18480c,User 01,021-3026-5452,(0324) 3510248,KUSUMA HOSPITAL PAMEKASAN,-,2025-04-10T04:46:50.918802+00:00,-,2025-04-10T04:46:51.845471+00:00,00:00:01,00:00:00,__TAG_AI_AMD__,-,,,-,-,-,-,-,-,-,-,-,,,
74,Outbound call,60be9d2e-96fd-4490-8e0a-3b90963347f1,User 01,021-3026-5452,(0342) 4559741,RS Ibu dan Anak Tanjungsari,-,2025-04-10T04:47:34.736570+00:00,2025-04-10T04:47:39.064536+00:00,2025-04-10T04:48:51.326100+00:00,00:00:05,00:01:12,diinfo IT sedang cuti,21.3,1,1,28.24 %,105.51,248.28,14.47,19.02,14.51,8.73,66.23 %,-39.84 %,11,,
75,Outbound call,7cefa5d9-9d74-4d72-939d-932f2e8dcdd8,User 01,021-3026-5452,(0333) 424671,RS Yasmin,-,2025-04-10T04:50:00.362948+00:00,2025-04-10T04:50:08.107193+00:00,2025-04-10T04:52:06.954507+00:00,00:00:08,00:01:58,sudah coba disambungkan ke IT namun tidak diangkat2,12.7,3,0,17.84 %,107.3,220.01,13.41,18.15,13.14,12.07,8.84 %,-8.12 %,7,,
76,Outbound call,0e34f505-f090-4f53-b030-71fca1903531,User 01,021-3026-5452,(0321) 861577,RS Airlangga,-,2025-04-10T06:12:09.226070+00:00,2025-04-10T06:12:22.006913+00:00,2025-04-10T06:13:31.953414+00:00,00:00:13,00:01:09,diinfo IT sedang rapat,8.6,1,1,64.19 %,104.4,282.32,17.65,15.06,12.1,10.12,19.62 %,-16.40 %,12,,
77,Outbound call,bcb32bdd-a8ea-47c8-9b35-80a076c4d2e5,User 01,021-3026-5452,(0351) 747888,RS Umum At-Tin Husada,-,2025-04-10T06:16:16.697756+00:00,2025-04-10T06:16:27.120334+00:00,2025-04-10T06:18:37.409396+00:00,00:00:11,00:02:10,diinfo tidak ada no ext ke it dan sudah tinggal kan no,27.8,0,2,52.93 %,104.25,180.58,16.46,30.63,13.54,8.54,58.59 %,-36.94 %,36,,
78,Outbound call,5635fd46-7daa-4521-8ff9-6ca6417b7c63,User 01,021-3026-5452,(0352) 461560,RS Umum Aisyiah Ponorogo,-,2025-04-10T06:22:14.751266+00:00,2025-04-10T06:22:25.003059+00:00,2025-04-10T06:26:00.206917+00:00,00:00:11,00:03:35,diinfo management blm ada wacana gunakan ttg digital,18.8,2,2,59.60 %,96.53,224.69,20.62,30.51,13.02,10.42,24.97 %,-19.98 %,26,,
79,Outbound call,e4094ef7-5010-4ba5-bdb2-404bcf24ead7,User 01,021-3026-5452,(0351) 869384,RS Ibu dan Anak Bhakti Persada,-,2025-04-10T06:31:01.494972+00:00,2025-04-10T06:31:17.069969+00:00,2025-04-10T06:32:28.670358+00:00,00:00:16,00:01:11,diinfo IT sedang tidak ditempat,21.6,1,2,36.54 %,114.62,155.53,26.08,50.93,12.91,7.5,72.23 %,-41.94 %,11,,
80,Outbound call,3222fb8b-9af7-4983-9324-74383419ea74,User 01,021-3026-5452,(0322) 321522,RS Islam Nashrul Ummah,-,2025-04-10T06:37:45.931741+00:00,2025-04-10T06:37:54.508261+00:00,2025-04-10T06:39:55.910010+00:00,00:00:09,00:02:01,sudah coba disambungkan ke IT namun tidak diangkat2,18.0,0,0,8.20 %,94.29,360.0,15.55,30.9,13.55,11.21,20.92 %,-17.30 %,2,,
81,Outbound call,f3748ed0-4e30-459f-af03-6a562a1c3a97,User 01,021-3026-5452,(031) 5318000,RS Adi Husada Undaan,-,2025-04-10T06:40:28.609921+00:00,2025-04-10T06:40:36.456509+00:00,2025-04-10T06:42:42.262955+00:00,00:00:08,00:02:06,sudah coba disambungkan ke IT namun tidak diangkat2,0.0,14,0,23.10 %,94.12,258.65,16.8,17.17,14.59,11.85,23.12 %,-18.78 %,6,,
82,Outbound call,7ff4a2f2-62bf-41da-a618-667238213f0b,User 01,021-3026-5452,(031) 2975777,RS National Hospital,Rena / Sekretariat,2025-04-10T06:55:36.277354+00:00,2025-04-10T06:55:36.577423+00:00,2025-04-10T07:00:04.554398+00:00,00:00:00,00:04:28,terhubung dengan pak widi info akan sampaikan ke managernya,31.0,3,1,50.45 %,93.03,145.71,18.44,47.72,12.96,10.37,25.03 %,-20.02 %,32,,
83,Outbound call,19845691-0e6f-45af-9343-3ef831d734bf,User 01,021-3026-5452,(0341) 399499,RS Bedah Hasta Husada,-,2025-04-10T07:04:56.088888+00:00,2025-04-10T07:05:08.915412+00:00,2025-04-10T07:05:36.062370+00:00,00:00:12,00:00:28,diinfo IT sedang keluar,22.6,0,1,46.34 %,114.19,269.31,33.67,19.14,11.61,6.24,86.17 %,-46.29 %,4,,
84,Outbound call (Missed),7abf2dda-8bb2-4f14-be64-e9be1a47b52c,User 01,021-3026-5452,(0338) 3977777,RS Umum Mulia Medical Center,-,2025-04-10T07:10:18.622829+00:00,-,2025-04-10T07:10:19.490431+00:00,00:00:01,00:00:00,__TAG_AI_AMD__,-,,,-,-,-,-,-,-,-,-,-,,,
85,Outbound call,2e92d0ac-6dd7-48d0-8735-ebf040252ea4,User 01,021-3026-5452,(031) 3764555,RS Umum Adi Husada Kapasari,-,2025-04-10T07:27:39.458175+00:00,2025-04-10T07:27:50.590645+00:00,2025-04-10T07:28:55.021016+00:00,00:00:11,00:01:05,diinfo IT sedang online,10.3,1,2,28.41 %,104.64,225.67,14.98,16.7,11.68,7.55,54.85 %,-35.42 %,5,,
86,Outbound call (Missed),ac666bd9-9855-4e48-af9f-8056a6a568be,User 01,021-3026-5452,(0352) 481483,RS Griya Waluya,-,2025-04-10T07:45:00.455545+00:00,-,2025-04-10T07:45:08.834768+00:00,00:00:08,00:00:00,__TAG_AI_AMD__,-,,,-,-,-,-,-,-,-,-,-,,,
87,Outbound call (Missed),a83d3011-863c-4fab-901b-859e66456c25,User 01,021-3026-5452,(0354) 686428,RS Ibu dan Anak Citra Keluarga,-,2025-04-10T07:56:32.137106+00:00,-,2025-04-10T07:56:37.023256+00:00,00:00:05,00:00:00,__TAG_AI_AMD__,-,,,-,-,-,-,-,-,-,-,-,,,
88,Outbound call (Missed),5493d4d7-52a0-4448-a5a4-02c6c8c6a77a,User 01,021-3026-5452,(0331) 335290,RS Ibu dan Anak SRIKANDI IBI JEMBER,-,2025-04-10T07:57:18.716828+00:00,-,2025-04-10T07:58:10.019580+00:00,00:00:52,00:00:00,Tidak Diangkat / No Answer,-,,,-,-,-,-,-,-,-,-,-,,,
89,Outbound call,d554782b-244d-42fa-b7a3-cf31f26bc0d1,User 01,021-3026-5452,0859-5464-5366,PT Mandiri Fragus Solusindo,-,2025-04-10T08:31:12.657848+00:00,2025-04-10T08:31:54.564177+00:00,2025-04-10T08:34:10.710021+00:00,00:00:42,00:02:16,terhubung dengan pak adit dan akan disampaikan ke  PIC untuk no saya,24.0,0,0,66.10 %,96.16,167.19,17.93,20.56,12.24,9.41,30.07 %,-23.12 %,29,,
90,Outbound call,df1fdaae-1680-48aa-a357-ac8380c0ac12,User 01,021-3026-5452,(021) 2300800,PT Usaha Gedung Mandiri,-,2025-04-10T08:54:29.762566+00:00,2025-04-10T08:54:33.518759+00:00,2025-04-10T09:01:46.095546+00:00,00:00:04,00:07:13,terputus,57.3,6,1,53.43 %,104.82,216.39,18.51,26.58,11.01,9.2,19.63 %,-16.41 %,63,,
91,Outbound call (Missed),205e261b-644e-42b7-a724-ac8aeccb46ae,User 01,021-3026-5452,(031) 99717449,RS. PUSURA SIDOARJO,-,2025-04-10T09:06:29.207113+00:00,-,2025-04-10T09:07:05.946435+00:00,00:00:36,00:00:00,Tidak Diangkat / No Answer,-,,,-,-,-,-,-,-,-,-,-,,,
92,Outbound call,49696049-d248-4186-a1e5-891122e9973d,User 01,021-3026-5452,(0354) 441748,RS Umum Muhammadiyah Surya Melati,-,2025-04-10T09:08:08.755843+00:00,2025-04-10T09:08:18.333858+00:00,2025-04-10T09:09:00.391488+00:00,00:00:10,00:00:42,diinfo IT sudah pulang,21.4,0,2,39.93 %,130.08,268.04,44.17,15.53,11.26,5.06,122.36 %,-55.03 %,11,,
93,Outbound call,c1ad9de7-c211-439c-8073-4f3d65ff3ba5,User 01,021-3026-5452,(0354) 441748,RS Umum Muhammadiyah Surya Melati,-,2025-04-11T02:21:02.717967+00:00,2025-04-11T02:21:11.269341+00:00,2025-04-11T02:23:37.237294+00:00,00:00:09,00:02:26,diberikan no wa IT nya,29.6,2,2,43.84 %,100.33,229.25,21.92,18.7,11.11,7.65,45.09 %,-31.08 %,22,,
94,Outbound call (Missed),e969846d-1910-478c-a43e-e34606bc559d,User 01,021-3026-5452,(031) 99717449,RS. PUSURA SIDOARJO,-,2025-04-11T02:29:07.155778+00:00,-,2025-04-11T02:29:39.583841+00:00,00:00:32,00:00:00,Tidak Diangkat / No Answer,-,,,-,-,-,-,-,-,-,-,-,,,
95,Outbound call (Missed),80b7ea0b-ea8c-40fc-90f0-41666aad9f68,User 01,021-3026-5452,(0331) 335290,RS Ibu dan Anak SRIKANDI IBI JEMBER,-,2025-04-11T02:30:23.164839+00:00,-,2025-04-11T02:31:15.161240+00:00,00:00:52,00:00:00,Tidak Diangkat / No Answer,-,,,-,-,-,-,-,-,-,-,-,,,
96,Outbound call (Missed),bb56500b-1f52-40fc-a87e-29e64a1bccbe,User 01,021-3026-5452,(0354) 686428,RS Ibu dan Anak Citra Keluarga,-,2025-04-11T02:33:08.601086+00:00,-,2025-04-11T02:33:18.215320+00:00,00:00:10,00:00:00,__TAG_AI_AMD__,-,,,-,-,-,-,-,-,-,-,-,,,
97,Outbound call (Missed),ec1fc86f-f78f-4604-a8ec-50349912d774,User 01,021-3026-5452,(0352) 481483,RS Griya Waluya,-,2025-04-11T02:33:52.653413+00:00,-,2025-04-11T02:34:02.507593+00:00,00:00:10,00:00:00,__TAG_AI_AMD__,-,,,-,-,-,-,-,-,-,-,-,,,
98,Outbound call,a9b914fe-5bea-4e67-88a1-853f669e23f5,User 01,021-3026-5452,(031) 3764555,RS Umum Adi Husada Kapasari,-,2025-04-11T02:34:36.654813+00:00,2025-04-11T02:34:47.519325+00:00,2025-04-11T02:36:48.098960+00:00,00:00:11,00:02:01,diinfo saat ini sudah gunakan oeruri shield dan blm ada rencana gunakan yang integrasi api,15.1,1,1,64.66 %,99.05,220.8,21.66,22.41,10.9,6.32,72.60 %,-42.06 %,12,,
99,Outbound call (Missed),ba21360a-a8e4-43c2-91d5-55eeea80dfea,User 01,021-3026-5452,(0338) 3977777,RS Umum Mulia Medical Center,-,2025-04-11T02:38:41.204068+00:00,-,2025-04-11T02:38:46.463969+00:00,00:00:05,00:00:00,__TAG_AI_AMD__,-,,,-,-,-,-,-,-,-,-,-,,,
100,Outbound call (Missed),72923522-8f68-4fec-9446-47ceba9620ba,User 01,021-3026-5452,(0341) 399499,RS Bedah Hasta Husada,-,2025-04-11T02:39:18.456192+00:00,-,2025-04-11T02:40:14.572131+00:00,00:00:56,00:00:00,Tidak Diangkat / No Answer,-,,,-,-,-,-,-,-,-,-,-,,,
101,Outbound call,9d0b1bd7-99ed-4f33-8369-5ced7b5830a7,User 01,021-3026-5452,(031) 5318000,RS Adi Husada Undaan,-,2025-04-11T02:41:01.283661+00:00,2025-04-11T02:41:03.644321+00:00,2025-04-11T02:45:03.877407+00:00,00:00:02,00:04:00,diinfo sudah gunakan TTE namun IT tidak tahu nama vendornya,37.0,4,0,43.02 %,100.54,224.38,22.5,19.01,10.48,9.48,10.53 %,-9.52 %,22,,
102,Outbound call,b790fda4-e979-4b62-b3d2-8f979c6568a8,User 01,021-3026-5452,(0322) 321522,RS Islam Nashrul Ummah,-,2025-04-11T02:47:28.814303+00:00,2025-04-11T02:47:37.428613+00:00,2025-04-11T02:50:42.104560+00:00,00:00:09,00:03:05,sudah coba disambungkan ke IT namun tidak diangkat2,14.8,0,1,7.61 %,142.39,314.83,48.78,26.46,12.02,9.81,22.53 %,-18.39 %,3,,
103,Outbound call,b5b91d72-47ed-4a05-b669-1fc81a00bd67,User 01,021-3026-5452,(021) 5256528,TERAsolusi,-,2025-04-11T03:12:06.807959+00:00,2025-04-11T03:12:11.737372+00:00,2025-04-11T03:12:32.016330+00:00,00:00:05,00:00:21,Tidak Diangkat / No Answer,0.0,1,0,0.00 %,-,234.44,-,-,-,10.62,-,-,0,,
104,Outbound call,1fe81b5b-263c-444f-abf6-2e26d7008029,User 01,021-3026-5452,(021) 5256528,TERAsolusi,-,2025-04-11T03:14:35.226512+00:00,2025-04-11T03:14:39.770221+00:00,2025-04-11T03:20:24.761680+00:00,00:00:04,00:05:45,sudah tinggalkan no wa untuk disampaikan ke team terkait,31.3,4,1,80.27 %,93.96,208.09,20.04,17.08,11.97,10.66,12.26 %,-10.92 %,44,,
105,Outbound call,4adbfb50-ac61-46ab-ac1e-ef2d368763c4,User 01,021-3026-5452,(0351) 747888,RS Umum At-Tin Husada,-,2025-04-11T03:42:38.826068+00:00,2025-04-11T03:42:54.638976+00:00,2025-04-11T03:43:56.652640+00:00,00:00:16,00:01:02,diinfo IT sedang rapat,1.6,0,5,40.22 %,109.42,169.12,22.03,33.67,10.64,5.29,101.15 %,-50.29 %,13,,
106,Outbound call,7ba7b54e-0ac1-4e40-a230-f1578e0abbc4,User 01,021-3026-5452,(0321) 861577,RS Airlangga,-,2025-04-11T03:46:51.510503+00:00,2025-04-11T03:47:00.343301+00:00,2025-04-11T03:49:43.710127+00:00,00:00:09,00:02:43,sudah tinggalkan no untuk diberikan ke IT,24.3,4,0,51.26 %,106.46,221.37,14.86,17.07,10.56,9.08,16.27 %,-14.00 %,26,,
107,Outbound call,684af8be-3fe0-4314-ae94-92b2ce841ead,User 01,021-3026-5452,(0335) 422176,RS. DHARMA HUSADA,-,2025-04-11T06:10:42.756521+00:00,2025-04-11T06:10:52.756994+00:00,2025-04-11T06:12:39.042771+00:00,00:00:10,00:01:47,saat diminta menunggu tiba2 hening dan terputus,34.4,1,0,29.71 %,101.47,265.59,15.74,23.84,12.08,8.91,35.63 %,-26.27 %,22,,
108,Outbound call,1c55fb66-63e4-4642-9219-92ef167213e6,User 01,021-3026-5452,(0355) 326515,RS Ibu dan Anak Fauziah,-,2025-04-11T06:27:20.561638+00:00,2025-04-11T06:27:31.458497+00:00,2025-04-11T06:28:49.953753+00:00,00:00:11,00:01:18,diinfo IT sudah pulang,25.3,1,0,56.98 %,107.36,258.41,26.58,20.57,14.0,8.51,64.44 %,-39.19 %,16,,
109,Outbound call,553f7d02-c0ef-4cb9-adc2-f9cf0749b965,User 01,021-3026-5452,(0351) 869384,RS Ibu dan Anak Bhakti Persada,-,2025-04-11T06:31:09.812734+00:00,2025-04-11T06:31:20.943055+00:00,2025-04-11T06:33:03.196334+00:00,00:00:11,00:01:43,diinfo IT tidak  standbye di RS,19.5,2,1,52.57 %,103.11,188.53,30.59,18.13,12.14,10.81,12.31 %,-10.96 %,18,,
110,Outbound call,40a659e9-1a23-46a8-8ccf-0c0612c6ca43,User 01,021-3026-5452,(0341) 460558,RS Prasetya Husada,-,2025-04-11T06:40:28.889948+00:00,2025-04-11T06:40:37.719177+00:00,2025-04-11T06:42:17.047293+00:00,00:00:09,00:01:40,sudah tekan nol namun tidak diangkat2,9.0,0,1,4.60 %,140.07,268.67,-,15.11,10.95,6.35,72.46 %,-42.02 %,5,,
111,Outbound call,6f45cbc3-633d-4882-a492-973015e26b5b,User 01,021-3026-5452,(031) 8830010,RS Umum Rahman Rahim,Pak Risma/ Koordinator IT,2025-04-11T06:47:29.750817+00:00,2025-04-11T06:47:45.183576+00:00,2025-04-11T06:50:03.798349+00:00,00:00:16,00:02:18,diinfo IT sedang dinas luar,28.6,3,1,43.66 %,111.45,219.23,45.87,19.61,12.45,10.84,14.88 %,-12.95 %,18,,
112,Outbound call,c9d0825d-02c9-46b7-8ab1-ca5803fc22a2,User 01,021-3026-5452,(0333) 632965,RS Nahdlatul Ulama Banyuwangi,-,2025-04-11T06:51:35.325406+00:00,2025-04-11T06:51:46.107694+00:00,2025-04-11T06:54:45.133571+00:00,00:00:11,00:02:59,diinfo sudah MOU dengan vendor lain,19.3,1,1,63.92 %,110.7,227.92,23.33,20.07,13.34,8.14,63.94 %,-39.00 %,29,,
113,Outbound call,823751a5-3d7b-492a-ac88-9436ebba169d,User 01,021-3026-5452,(0341) 326222,RS Ibu dan Anak Muhammadiyah Malang,Novia/ IT,2025-04-11T07:03:26.938663+00:00,2025-04-11T07:03:48.845921+00:00,2025-04-11T07:06:56.412468+00:00,00:00:22,00:03:08,diinfo blm ada rencana dalam waktu dekat karena RME nya masih progress,21.4,1,2,59.31 %,102.36,234.9,22.47,14.55,13.21,5.72,131.06 %,-56.72 %,20,,
114,Outbound call,71df92b0-0722-4ec1-aa82-d49d4c25c7ce,User 01,021-3026-5452,(0352) 481320,RS Umum Darmayu Ponorogo,-,2025-04-11T07:36:06.512097+00:00,2025-04-11T07:36:22.090385+00:00,2025-04-11T07:36:48.276807+00:00,00:00:16,00:00:26,Tidak Diangkat / No Answer,0.0,0,2,16.17 %,115.23,218.37,-,22.09,8.84,6.9,28.02 %,-21.88 %,3,,
115,Outbound call,0305acf2-146d-4598-8d03-c38db64eac69,User 01,021-3026-5452,(031) 30008000,RS Ibu dan Anak Pusura Tegalsari,-,2025-04-11T07:53:12.892497+00:00,2025-04-11T07:53:17.818690+00:00,2025-04-11T07:53:58.795839+00:00,00:00:05,00:00:41,terputus,0.0,1,0,100.00 %,157.67,-,47.19,-,6.0,-,-,-,0,,
116,Outbound call,412bd304-a313-4326-901b-38944db75da0,User 01,021-3026-5452,(031) 30008000,RS Ibu dan Anak Pusura Tegalsari,-,2025-04-11T07:54:17.477637+00:00,2025-04-11T07:54:22.781252+00:00,2025-04-11T07:54:42.744512+00:00,00:00:05,00:00:20,Tidak Diangkat / No Answer,10.0,0,0,0.00 %,-,-,-,-,-,-,-,-,0,,
117,Outbound call,5f2265c6-7db5-4caf-a691-d77e8d9d12ee,User 01,021-3026-5452,(0335) 841993,RS Ibu dan Anak Fatimah Kraksaan,-,2025-04-11T08:02:10.524223+00:00,2025-04-11T08:02:28.268722+00:00,2025-04-11T08:03:02.114496+00:00,00:00:18,00:00:34,diinfo IT sudah pulang,7.7,0,2,33.10 %,96.77,253.26,27.59,26.92,11.85,5.87,101.89 %,-50.47 %,3,,
118,Outbound call (Missed),d336a342-558e-4bf9-b3a2-e67bfb891f09,User 01,021-3026-5452,(0341) 420888,RS Lawang Medika,-,2025-04-11T08:33:47.306211+00:00,-,2025-04-11T08:33:59.004262+00:00,00:00:12,00:00:00,__TAG_AI_AMD__,-,,,-,-,-,-,-,-,-,-,-,,,
119,Outbound call (Missed),5d4df53f-3749-416e-b199-692baafd54c4,User 01,021-3026-5452,(031) 5686161,RS Surabaya Medical Service,-,2025-04-11T08:34:32.432467+00:00,-,2025-04-11T08:34:36.713345+00:00,00:00:04,00:00:00,__TAG_AI_AMD__,-,,,-,-,-,-,-,-,-,-,-,,,
120,Outbound call,9a3efa1d-67ad-458e-8316-f79e74071466,User 01,021-3026-5452,(0354) 395777,RS Ibu dan Anak Kasih Bunda,Heru / IT,2025-04-11T08:39:18.713697+00:00,2025-04-11T08:39:26.036203+00:00,2025-04-11T08:39:58.711574+00:00,00:00:08,00:00:32,diinfo IT sudah pulang,5.5,0,2,47.17 %,106.79,230.81,28.5,13.69,10.66,5.22,104.11 %,-51.01 %,7,,
121,Outbound call,05745e14-0982-47c7-9452-d5a0d2024972,User 01,021-3026-5452,(031) 3981167,RS Ibu dan Anak Nyai Ageng Pinatih Gresik,-,2025-04-11T08:52:49.413852+00:00,2025-04-11T08:52:59.526397+00:00,2025-04-11T08:53:24.717477+00:00,00:00:10,00:00:25,diinfo IT sudah pulang,17.0,0,0,73.45 %,100.31,235.16,13.12,-,13.33,11.99,11.22 %,-10.09 %,6,,
122,Outbound call (Missed),8e886b0a-ee19-4554-9ed5-bc2d77599b25,User 01,021-3026-5452,(031) 8917479,RS Ibu dan Anak Mitra Husada,-,2025-04-11T08:54:00.081176+00:00,-,2025-04-11T08:54:56.242948+00:00,00:00:56,00:00:00,Tidak Diangkat / No Answer,-,,,-,-,-,-,-,-,-,-,-,,,
123,Outbound call,03d8050a-ebc1-4ae7-bc43-ac76d8afcdcd,User 01,021-3026-5452,(0351) 463173,RS Ibu dan Anak Al Hasanah,-,2025-04-14T02:02:46.389834+00:00,2025-04-14T02:02:56.025795+00:00,2025-04-14T02:03:36.751931+00:00,00:00:10,00:00:40,diinfo IT sedang rapat,0.0,0,3,44.66 %,103.17,243.26,15.94,16.45,12.25,5.68,115.78 %,-53.66 %,9,,
124,Outbound call (Missed),5586abeb-c5ab-460a-a7b8-02cdf54f390f,User 01,021-3026-5452,(0321) 853480,RS Muhammadiyah Jombang,-,2025-04-14T02:05:04.915625+00:00,-,2025-04-14T02:05:13.689282+00:00,00:00:09,00:00:00,,-,,,-,-,-,-,-,-,-,-,-,,,
125,Outbound call,7da69b11-70a1-44d7-b60c-2edc3f70c6b4,User 01,021-3026-5452,(0321) 853480,RS Muhammadiyah Jombang,-,2025-04-14T02:06:05.197320+00:00,2025-04-14T02:06:14.559012+00:00,2025-04-14T02:08:42.431330+00:00,00:00:09,00:02:28,diinfo tidak ada no ext ke it dan sudah tinggal kan no,8.6,0,7,26.59 %,107.82,249.56,19.38,18.28,11.9,5.5,116.52 %,-53.82 %,18,,
126,Outbound call,e2d0c301-2e09-45ab-bcd1-69d0e6efe9d5,User 01,021-3026-5452,(0341) 420888,RS Lawang Medika,-,2025-04-14T02:10:54.625766+00:00,2025-04-14T02:11:01.862507+00:00,2025-04-14T02:11:47.891221+00:00,00:00:07,00:00:46,diinfo IT sedang rapat,7.9,0,2,24.24 %,103.2,254.53,16.43,16.35,13.57,9.32,45.69 %,-31.36 %,11,,
127,Outbound call (Missed),c35ad8c1-7fea-43f8-a422-1ec803d2d29c,User 01,021-3026-5452,(031) 5686161,RS Surabaya Medical Service,-,2025-04-14T02:12:38.637863+00:00,-,2025-04-14T02:12:42.953536+00:00,00:00:04,00:00:00,__TAG_AI_AMD__,-,,,-,-,-,-,-,-,-,-,-,,,
128,Outbound call (Missed),e020e8bc-01df-4ab8-8ab7-03bf83bc1171,User 01,021-3026-5452,(0331) 485967,RS Kaliwates Jember,-,2025-04-14T02:13:12.428988+00:00,-,2025-04-14T02:13:54.181710+00:00,00:00:42,00:00:00,Tidak Diangkat / No Answer,-,,,-,-,-,-,-,-,-,-,-,,,
129,Outbound call (Missed),f7ee87da-929b-4485-903a-0a520eb97ca7,User 01,021-3026-5452,(0334) 8782955,RS Umum Muhammadiyah Lumajang,-,2025-04-14T02:15:06.764078+00:00,-,2025-04-14T02:15:07.055094+00:00,00:00:01,00:00:00,__TAG_AI_AMD__,-,,,-,-,-,-,-,-,-,-,-,,,
130,Outbound call (Missed),3b4d27ad-cf96-4430-9032-d8bf0f73836f,User 01,021-3026-5452,(031) 3294801,RS Primasatya Husada CItra,Irvan / Manager PR,2025-04-14T02:17:25.126516+00:00,-,2025-04-14T02:18:22.295608+00:00,00:00:57,00:00:00,Tidak Diangkat / No Answer,-,,,-,-,-,-,-,-,-,-,-,,,
131,Outbound call (Missed),c307ca3f-cb3c-4763-96b2-050e7899471d,User 01,021-3026-5452,(0338) 671174,RS Elizabeth,-,2025-04-14T02:21:37.513620+00:00,-,2025-04-14T02:22:13.723811+00:00,00:00:36,00:00:00,Tidak Diangkat / No Answer,-,,,-,-,-,-,-,-,-,-,-,,,
132,Outbound call (Missed),57910824-405a-419e-844b-b086912f6605,User 01,021-3026-5452,(0343) 6741933,RS Asih Abyakta,-,2025-04-14T03:02:34.293920+00:00,-,2025-04-14T03:02:34.601888+00:00,00:00:00,00:00:00,__TAG_AI_AMD__,-,,,-,-,-,-,-,-,-,-,-,,,
133,Outbound call,82f840c3-3599-4527-897a-0eec29a830d1,User 01,021-3026-5452,(031) 8476111,Royal Hospital Surabaya,-,2025-04-14T03:04:50.917557+00:00,2025-04-14T03:05:05.520384+00:00,2025-04-14T03:06:44.350231+00:00,00:00:15,00:01:39,sudah coba disambungkan ke IT namun tidak diangkat2,23.9,1,1,26.50 %,94.87,237.89,17.64,29.41,13.34,6.84,95.05 %,-48.73 %,12,,
134,Outbound call,292ba73f-d29d-4adc-a0f3-c99162f19997,User 01,021-3026-5452,(0355) 335550,RS Putra Waspada Tulungagung,-,2025-04-14T03:15:23.181438+00:00,2025-04-14T03:15:33.718113+00:00,2025-04-14T03:23:13.970740+00:00,00:00:10,00:07:40,terhubung dengan IT bernama pak edi bersedia di-wa,47.4,0,2,69.90 %,97.76,206.62,18.34,36.01,13.83,8.91,55.18 %,-35.56 %,61,,
